#label	score
CNDP2_MOUSE	NaN
PSD13_MOUSE	0.8482
LYAG_MOUSE	NaN
CPSM_MOUSE	NaN
LACB2_MOUSE	NaN
IF4A2_MOUSE	27.6034
CATB_MOUSE	NaN
CDC5L_MOUSE	NaN
ATG3_MOUSE	NaN
TCPQ_MOUSE	NaN
NDUS6_MOUSE	NaN
L2HDH_MOUSE	NaN
AL1A7_MOUSE	-3.0663
TM14C_MOUSE	22.9564
PA2G4_MOUSE	NaN
ARLY_MOUSE	-1.8628
K1C18_MOUSE	2.2515
LGUL_MOUSE	NaN
CMBL_MOUSE	NaN
HGS_MOUSE	NaN
ATPG_MOUSE	NaN
QCR1_MOUSE	NaN
DCTN2_MOUSE	NaN
NDUB8_MOUSE	NaN
GLPK_MOUSE	NaN
COX7R_MOUSE	NaN
NDUA5_MOUSE	NaN
TOM22_MOUSE	5.733
M2OM_MOUSE	NaN
GDIR1_MOUSE	NaN
SCOT1_MOUSE	NaN
ATPA_MOUSE	NaN
MBL2_MOUSE	NaN
GLGB_MOUSE	NaN
DYR_MOUSE	NaN
ECHM_MOUSE	NaN
HPRT_MOUSE	1.942
CYB5_MOUSE	NaN
PREP_MOUSE	NaN
F261_MOUSE	NaN
UMPS_MOUSE	NaN
PTPRK_MOUSE	NaN
TM9S3_MOUSE	NaN
DHB4_MOUSE	10.5596
IPYR_MOUSE	NaN
TALDO_MOUSE	NaN
HACL1_MOUSE	NaN
ESTD_MOUSE	NaN
TIM9_MOUSE	-4.4791
DOPD_MOUSE	NaN
PABP1_MOUSE	-2.6465
PAPS2_MOUSE	NaN
ATPB_MOUSE	NaN
ACTZ_MOUSE	NaN
ATPO_MOUSE	NaN
PPIF_MOUSE	NaN
GHC1_MOUSE	NaN
XPP1_MOUSE	NaN
GPAT1_MOUSE	NaN
RET4_MOUSE	NaN
LICH_MOUSE	NaN
PRDX3_MOUSE	NaN
NUD12_MOUSE	NaN
PSME1_MOUSE	NaN
SCFD1_MOUSE	NaN
PRDX5_MOUSE	NaN
SFXN2_MOUSE	NaN
CUTC_MOUSE	NaN
ENTP5_MOUSE	NaN
GLO2_MOUSE	NaN
MPC1_MOUSE	NaN
CASP7_MOUSE	NaN
SHPK_MOUSE	NaN
SERC_MOUSE	NaN
SFXN1_MOUSE	NaN
GOLP3_MOUSE	NaN
PRP19_MOUSE	NaN
CPT1A_MOUSE	NaN
SOAT2_MOUSE	NaN
NC2A_MOUSE	NaN
XDH_MOUSE	NaN
CADH2_MOUSE	NaN
NDUA6_MOUSE	NaN
HEMH_MOUSE	NaN
EIF3H_MOUSE	NaN
EHD3_MOUSE	NaN
VAPA_MOUSE	NaN
ANXA1_MOUSE	NaN
FADS1_MOUSE	1.3827
VDAC2_MOUSE	NaN
UBA1_MOUSE	NaN
TCOF_MOUSE	NaN
LMNB1_MOUSE	NaN
HEM6_MOUSE	NaN
SYTC_MOUSE	NaN
GRP75_MOUSE	NaN
CUL2_MOUSE	NaN
CSK2B_MOUSE	NaN
NDUV2_MOUSE	NaN
GPDA_MOUSE	43.8406
DPYS_MOUSE	NaN
DIAP1_MOUSE	NaN
AP3B1_MOUSE	NaN
TPD54_MOUSE	NaN
MA2A1_MOUSE	NaN
ERF1_MOUSE	NaN
TCPE_MOUSE	NaN
SRP68_MOUSE	NaN
IDHG1_MOUSE	NaN
LUC7L_MOUSE	NaN
PLST_MOUSE	NaN
PDXD1_MOUSE	NaN
CS010_MOUSE	NaN
CO3_MOUSE	NaN
CD166_MOUSE	23.6331
LPPRC_MOUSE	NaN
PSB8_MOUSE	NaN
PSB5_MOUSE	NaN
PSA6_MOUSE	NaN
BASI_MOUSE	NaN
HS90B_MOUSE	NaN
CBS_MOUSE	NaN
S29A1_MOUSE	NaN
SODC_MOUSE	3.5356
EMC2_MOUSE	NaN
PPM1A_MOUSE	NaN
NDKB_MOUSE	NaN
ATAD1_MOUSE	NaN
AUHM_MOUSE	NaN
PPCE_MOUSE	NaN
ACY1_MOUSE	NaN
SUCB1_MOUSE	NaN
NDUAC_MOUSE	NaN
REPS1_MOUSE	-0.6248
FCL_MOUSE	NaN
CREL2_MOUSE	NaN
MUTA_MOUSE	NaN
HS90A_MOUSE	NaN
CDC37_MOUSE	NaN
A16A1_MOUSE	NaN
B2L13_MOUSE	NaN
RGN_MOUSE	8.5284
DAD1_MOUSE	NaN
SAM50_MOUSE	NaN
DNM1L_MOUSE	NaN
TWF1_MOUSE	NaN
TRA2B_MOUSE	1.6865
CENPV_MOUSE	NaN
FABPI_MOUSE	NaN
NTCP_MOUSE	NaN
ECHP_MOUSE	NaN
FETUA_MOUSE	NaN
1433Z_MOUSE	NaN
TFR1_MOUSE	0.9785
PUR8_MOUSE	NaN
PUR4_MOUSE	NaN
CY1_MOUSE	NaN
SC23A_MOUSE	NaN
AP2M1_MOUSE	NaN
KNG1_MOUSE	NaN
NCLN_MOUSE	NaN
ATX10_MOUSE	NaN
PLSL_MOUSE	NaN
GSTT1_MOUSE	NaN
MTND_MOUSE	NaN
SYWC_MOUSE	NaN
FIS1_MOUSE	NaN
CK5P3_MOUSE	-4.8869
LGMN_MOUSE	NaN
RFA3_MOUSE	NaN
ADRO_MOUSE	NaN
EIF3E_MOUSE	NaN
ACON_MOUSE	NaN
NDUB9_MOUSE	NaN
QCR10_MOUSE	NaN
MYH9_MOUSE	NaN
S14L4_MOUSE	NaN
ROAA_MOUSE	NaN
UK114_MOUSE	9.6292
MTU1_MOUSE	7.038
HUTH_MOUSE	NaN
SRSF5_MOUSE	3.4602
CAND1_MOUSE	NaN
AMACR_MOUSE	-1.4088
HYES_MOUSE	NaN
DERL2_MOUSE	NaN
COQ6_MOUSE	NaN
HNRPK_MOUSE	NaN
CSN6_MOUSE	NaN
GDIB_MOUSE	NaN
DPYL2_MOUSE	NaN
AKTS1_MOUSE	NaN
DNJC3_MOUSE	NaN
VINC_MOUSE	NaN
TNPO1_MOUSE	NaN
CLUS_MOUSE	NaN
ERAP1_MOUSE	NaN
NEDD8_MOUSE	NaN
DHSA_MOUSE	NaN
HUTI_MOUSE	NaN
NPS3B_MOUSE	NaN
CO8G_MOUSE	NaN
NEMF_MOUSE	NaN
GLYC_MOUSE	NaN
TKT_MOUSE	NaN
ODPB_MOUSE	NaN
CATZ_MOUSE	NaN
CATL1_MOUSE	NaN
ANXA7_MOUSE	NaN
PSMD6_MOUSE	-2.5661
PDCD6_MOUSE	-2.6636
PGS2_MOUSE	NaN
NB5R3_MOUSE	NaN
PRS4_MOUSE	NaN
THOP1_MOUSE	14.5246
ELOV2_MOUSE	14.8101
ARF5_MOUSE	4.224
ARP2_MOUSE	NaN
SMD3_MOUSE	NaN
PURA2_MOUSE	NaN
PBLD1_MOUSE	NaN
RS27A_MOUSE	NaN
HNRH1_MOUSE	2.3318
DHRS1_MOUSE	NaN
BLMH_MOUSE	NaN
AKC1H_MOUSE	NaN
ECHD1_MOUSE	NaN
MAAI_MOUSE	NaN
MRCKB_MOUSE	NaN
NMT1_MOUSE	NaN
WDR1_MOUSE	NaN
CLPX_MOUSE	-5.3405
ACOX1_MOUSE	NaN
NPC2_MOUSE	NaN
IF2A_MOUSE	NaN
C1TC_MOUSE	NaN
AHSA1_MOUSE	NaN
FKBP3_MOUSE	NaN
GLRX5_MOUSE	NaN
XPO1_MOUSE	-3.4573
ACOT2_MOUSE	30.6418
RAB10_MOUSE	NaN
RAB5C_MOUSE	NaN
K6PL_MOUSE	NaN
PSD12_MOUSE	NaN
PSMD2_MOUSE	NaN
PHS_MOUSE	16.5688
ASGR1_MOUSE	NaN
ACLY_MOUSE	NaN
ACACA_MOUSE	-4.6564
ARGI1_MOUSE	NaN
RTN4_MOUSE	NaN
RAB1A_MOUSE	NaN
AHSA2_MOUSE	NaN
PSB6_MOUSE	NaN
SOX_MOUSE	NaN
MYPT1_MOUSE	NaN
DLDH_MOUSE	NaN
MDHC_MOUSE	-2.0408
HINT1_MOUSE	NaN
1433E_MOUSE	NaN
LIS1_MOUSE	NaN
VDAC1_MOUSE	-3.8227
GALK1_MOUSE	NaN
DDX21_MOUSE	NaN
PP2AA_MOUSE	NaN
SEC63_MOUSE	NaN
NHRF1_MOUSE	NaN
1433F_MOUSE	NaN
KAP0_MOUSE	NaN
GBLP_MOUSE	NaN
PRS8_MOUSE	NaN
PFD2_MOUSE	NaN
ODO1_MOUSE	NaN
ODPX_MOUSE	NaN
MYO1C_MOUSE	NaN
AKAP1_MOUSE	NaN
DRG1_MOUSE	NaN
SYCC_MOUSE	NaN
CALX_MOUSE	NaN
E41L2_MOUSE	NaN
SPTB2_MOUSE	NaN
RS25_MOUSE	NaN
RT4I1_MOUSE	NaN
VP26A_MOUSE	NaN
TIM13_MOUSE	NaN
TRXR1_MOUSE	-3.7741
MGST1_MOUSE	NaN
RL19_MOUSE	NaN
AT2L1_MOUSE	NaN
CYBP_MOUSE	NaN
GAMT_MOUSE	NaN
NDUS7_MOUSE	NaN
EGFR_MOUSE	-3.7888
MDHM_MOUSE	NaN
PGAM1_MOUSE	NaN
DDC_MOUSE	NaN
HNRPL_MOUSE	NaN
EIF3D_MOUSE	NaN
PACN2_MOUSE	NaN
ACSL1_MOUSE	NaN
LSM2_MOUSE	NaN
ENPL_MOUSE	-0.4353
FKBP8_MOUSE	NaN
RS18_MOUSE	NaN
S22AI_MOUSE	6.161
RHOA_MOUSE	NaN
PH4H_MOUSE	NaN
HEPS_MOUSE	NaN
PBLD2_MOUSE	NaN
PNPO_MOUSE	NaN
SRR_MOUSE	1.9613
3HAO_MOUSE	NaN
DHPR_MOUSE	NaN
TRAP1_MOUSE	NaN
DJB11_MOUSE	9.6719
IPO4_MOUSE	NaN
KPRA_MOUSE	NaN
THIKB_MOUSE	NaN
MTNB_MOUSE	NaN
VPP1_MOUSE	NaN
HM13_MOUSE	NaN
DEST_MOUSE	NaN
AP1B1_MOUSE	NaN
ADT2_MOUSE	NaN
RAVR1_MOUSE	NaN
TTL12_MOUSE	NaN
GNAI3_MOUSE	NaN
PEX1_MOUSE	NaN
GLU2B_MOUSE	NaN
EMD_MOUSE	NaN
KLC4_MOUSE	NaN
CSN3_MOUSE	5.5115
RL15_MOUSE	NaN
PPGB_MOUSE	NaN
ACTN1_MOUSE	NaN
PSD11_MOUSE	NaN
ATOX1_MOUSE	NaN
S14L2_MOUSE	NaN
VATE1_MOUSE	15.7718
ALDOC_MOUSE	1.0241
GDIA_MOUSE	NaN
SYHC_MOUSE	NaN
ANXA6_MOUSE	NaN
TOM34_MOUSE	NaN
AL3A2_MOUSE	3.35
SYRC_MOUSE	NaN
TIM44_MOUSE	NaN
G3BP1_MOUSE	NaN
ACADV_MOUSE	NaN
DYHC1_MOUSE	NaN
PROF1_MOUSE	NaN
DHI1_MOUSE	NaN
TIM50_MOUSE	NaN
SEPT7_MOUSE	NaN
TNPO3_MOUSE	-5.117
1433B_MOUSE	NaN
KFA_MOUSE	0.6384
TBB5_MOUSE	NaN
UCHL5_MOUSE	NaN
PSA2_MOUSE	NaN
CRK_MOUSE	-4.3752
VTNC_MOUSE	NaN
NDUS2_MOUSE	NaN
LAMP2_MOUSE	NaN
CMC2_MOUSE	NaN
VDAC3_MOUSE	NaN
SURF4_MOUSE	NaN
HSP7C_MOUSE	NaN
NUCG_MOUSE	NaN
PSMD3_MOUSE	NaN
RS15A_MOUSE	NaN
SARDH_MOUSE	NaN
SQSTM_MOUSE	NaN
RANG_MOUSE	NaN
ARPC5_MOUSE	-1.4062
CAZA2_MOUSE	NaN
TCPD_MOUSE	NaN
FUBP2_MOUSE	NaN
PURA1_MOUSE	27.8051
VA0D1_MOUSE	-1.4747
LKHA4_MOUSE	NaN
GORS2_MOUSE	NaN
CISY_MOUSE	NaN
PSB1_MOUSE	NaN
SODM_MOUSE	NaN
CLPP_MOUSE	-4.4323
EWS_MOUSE	NaN
VAC14_MOUSE	NaN
TS101_MOUSE	NaN
ETFB_MOUSE	NaN
NIT1_MOUSE	NaN
ABHGA_MOUSE	NaN
PSB4_MOUSE	NaN
NDUA2_MOUSE	-3.7661
PEA15_MOUSE	NaN
SGTA_MOUSE	NaN
ALDR_MOUSE	NaN
DHSB_MOUSE	NaN
NDUS3_MOUSE	NaN
4F2_MOUSE	NaN
VATB2_MOUSE	NaN
DHDH_MOUSE	NaN
GOGA2_MOUSE	5.5135
BIEA_MOUSE	NaN
ODO2_MOUSE	NaN
KINH_MOUSE	NaN
PGRC1_MOUSE	NaN
CATD_MOUSE	NaN
THIOM_MOUSE	NaN
MPRD_MOUSE	NaN
2AAA_MOUSE	NaN
SYVC_MOUSE	NaN
RS9_MOUSE	NaN
PSMD4_MOUSE	NaN
RLA1_MOUSE	NaN
ROA0_MOUSE	NaN
ARPC2_MOUSE	NaN
CTNB1_MOUSE	-4.6746
AP1S1_MOUSE	NaN
RL8_MOUSE	NaN
ROA2_MOUSE	NaN
OCTC_MOUSE	NaN
APOA2_MOUSE	NaN
PRDX2_MOUSE	NaN
CDC42_MOUSE	NaN
SNAA_MOUSE	NaN
APT_MOUSE	1.9846
PROD_MOUSE	NaN
SYFA_MOUSE	NaN
UBC12_MOUSE	NaN
DNJA3_MOUSE	NaN
MCM2_MOUSE	NaN
CP51A_MOUSE	9.7546
NCPR_MOUSE	NaN
BID_MOUSE	NaN
ATPD_MOUSE	NaN
YKT6_MOUSE	NaN
CYTB_MOUSE	-2.3347
TIF1B_MOUSE	NaN
APOE_MOUSE	NaN
SAP_MOUSE	NaN
PHB2_MOUSE	NaN
UFD1_MOUSE	NaN
HNRPD_MOUSE	NaN
NDRG1_MOUSE	2.5868
MCA3_MOUSE	0.9589
ITA3_MOUSE	NaN
SORCN_MOUSE	NaN
NDRG2_MOUSE	NaN
RUVB2_MOUSE	NaN
KAPCB_MOUSE	9.9079
PEX19_MOUSE	NaN
GCDH_MOUSE	NaN
PP1G_MOUSE	NaN
SSRD_MOUSE	NaN
CALR_MOUSE	NaN
SNX9_MOUSE	NaN
AP2A2_MOUSE	NaN
ODB2_MOUSE	NaN
TCPG_MOUSE	NaN
RAB8A_MOUSE	NaN
SMD1_MOUSE	1.9596
PTN6_MOUSE	NaN
CERU_MOUSE	NaN
BAX_MOUSE	2.5867
STAT3_MOUSE	NaN
GSTM5_MOUSE	NaN
RS11_MOUSE	NaN
RL13_MOUSE	NaN
XPO2_MOUSE	NaN
KCRB_MOUSE	NaN
TOM40_MOUSE	1.8462
MGDP1_MOUSE	NaN
PON1_MOUSE	NaN
PA1B2_MOUSE	NaN
IMB1_MOUSE	NaN
AT5F1_MOUSE	NaN
CD36_MOUSE	NaN
LEG9_MOUSE	NaN
CPNS1_MOUSE	-0.3637
PDIP2_MOUSE	NaN
COASY_MOUSE	NaN
MEP50_MOUSE	NaN
NDUA9_MOUSE	NaN
PRS6A_MOUSE	NaN
SND1_MOUSE	NaN
PSA_MOUSE	NaN
RAC1_MOUSE	4.5992
RAB5B_MOUSE	NaN
PLAK_MOUSE	NaN
PPA5_MOUSE	0.8932
DDX3X_MOUSE	NaN
MY18A_MOUSE	NaN
ODP2_MOUSE	NaN
DHSD_MOUSE	NaN
COX5A_MOUSE	NaN
APOH_MOUSE	NaN
#total score	1120.61
